artist_name,title,artist_location,release,hotness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
R. Carlos Nakai,Red Wind (World),,Island of Bows,0.37693998444161575,0.5772760891324358,0.0,551.81016,0.0,-24.997,1994,142.151,22050,0.467,7,0.387,0,0.542,540.508,4,0.0,TRAZNLA128F930A44E
Del The Funky Homosapien,Corner Story,Oakland, CA,Future Development,0.4584394682388324,0.7326611319120517,0.0,242.85995,0.0,-7.531,1998,87.955,22050,0.177,4,0.236,0,0.342,239.305,4,0.421,TRAZGQQ128F4278C1A
James Darren,Your Smile (LP Version),Philadelphia, PA,Sings The Movies,0.34360538262619794,0.48928017863189055,0.0,155.6371,0.0,-11.828,0,192.114,22050,0.311,10,0.162,1,0.29,146.86,4,0.0,TRAZGVI128F14A5400
Marcus Miller,3 Deuces,Brooklyn, NY,The Ozell Tapes,0.41211049520526744,0.6954165190418939,0.0,382.95465,0.0,-12.878,2001,100.135,22050,3.628,0,0.0,0,0.028,382.955,4,0.341,TRAZGIF128F934522F
Ebba Forsberg,Ta Min Vals (Take This Waltz),SWEDEN,Ta Min Vals/Sjunger Leonard Cohen,0.34667264396496633,0.5090376005544694,0.0,367.80363,0.0,-12.98,0,47.754,22050,0.357,5,0.445,1,0.518,362.568,4,0.781,TRAZGOL12903CF396D
The Police,So Lonely,London, England,So Lonely,0.6154544615535558,0.7903679087935053,0.0,289.64526,0.0,-8.282,1978,156.957,22050,0.287,7,0.543,1,0.643,273.943,4,0.0,TRAZGIL128E0793F9B
Anthony Cruz,Sin Ti,Mandeville, Jamaica,Para Ti...,0.3335846278352391,0.5344436024147244,0.0,324.98893,0.0,-13.159,0,178.721,22050,0.342,5,0.462,1,0.352,311.438,4,0.173,TRAZGAC128F4255C45
Aurlus Mabélé,Frères de sang (feat. Meiway),,Aurlus Mabélé_ Best of inédit,0.27105134630163374,0.3026739249283979,0.0,356.88444,0.0,-4.355,0,125.916,22050,0.0,0,0.691,1,0.633,345.792,4,1.0,TRAZGSW128F931CD12
Cindy Morgan,Someone Believes In You - Album Version,Nashville, TN,A Reason To Live,0.41741046690001027,0.5447494894552873,0.0,287.05914,0.0,-13.316,0,92.411,22050,0.177,0,0.703,1,0.669,265.52,4,0.428,TRAZZWL128F4239037
Patrick Saint-Eloi,Mo lanmou,,Zoukolexion_ vol. 1,0.3912221812323105,0.3018675937742225,0.0,199.05261,0.0,-10.797,0,106.633,22050,0.246,9,1.0,1,0.595,189.411,3,0.769,TRAZZAY128F9330067
Aerosmith,Milkcow Blues,Boston, MA,Pandora's Box (Display Box),0.6107314629039089,0.8725365986697359,0.0,255.65995,0.0,-10.672,1991,103.976,22050,2.438,7,0.005,1,0.184,249.626,4,0.0,TRAZZQC128F427A0F5
DJ X-Change,Shawty Say,,The X-Factor (Side B),0.28128421554929817,0.34244014433162095,0.0,199.73179,0.0,-6.363,0,160.045,22050,1.251,10,0.845,0,0.622,192.685,4,0.301,TRAZZWQ12903CE8986
Eric B. & Rakim,Follow The Leader,,Gold,0.5009463756707355,0.625190484531311,0.0,335.01995,0.0,-9.406,1988,219.94,22050,0.27,10,0.0,0,0.115,325.619,7,0.168,TRAZZLJ128E07945F2
Vince Guaraldi,Room At The Bottom,San Francisco, CA,Jazz Impressions,0.4148926124367487,0.5781036297198625,0.0,270.75873,0.0,-24.669,1964,74.255,22050,0.241,5,0.143,1,0.218,264.533,1,0.338,TRAZZON128F930D2DC
Marty Robbins,A Castle In The Sky,Glendale, AZ,Sing Me Something Sentimental,0.4790459909954432,0.609896793188508,0.0,181.41995,0.0,-10.427,0,119.324,22050,0.206,4,0.893,1,0.759,172.71,4,0.868,TRAZZIP128F429BF42
Mighty Mighty Bosstones,Do Somethin' Crazy,Boston, MA,Devil's Night Out,0.4759412895980046,0.6992620557763054,0.0,147.46077,0.0,-9.769,1989,186.6,22050,0.0,4,0.356,0,0.413,144.863,4,0.0,TRAZZXH128F933D2BA
Akissa,Le Vivre Pour Le Croire,,Je Déteste Le Rap Français,0.39185882843867803,0.5335143014619284,0.0,253.70077,0.0,-5.805,0,112.864,22050,6.606,11,0.553,1,0.403,248.419,5,0.928,TRAZZFT128F9330615
Aswad,Rudeboy,West London, England,Aswad vs. The Rhythm Riders,0.3891073865259615,0.619358945941051,0.0,258.42893,0.0,-10.789,0,199.826,22050,3.21,1,0.69,0,0.494,241.656,7,0.32,TRAZZSV128F428EDC8
Humanzi,Amsterdamaged,Dublin, Ireland,Kingdom Of Ghosts,0.2923195154130597,0.5639220884860754,0.0,242.99057,0.0,-9.253,0,120.948,22050,7.93,8,0.496,1,0.575,220.27,4,0.854,TRAZZOQ12903CDDCB6
Isabelle Adjani,Entre Autre Pas En Traître,,Pull Marine,0.3750033687100159,0.5109770197596682,0.0,179.77424,0.0,-16.755,1983,130.273,22050,1.472,7,0.0,0,0.094,171.543,4,0.0,TRAZZYK128F145E683
Parachute Band,Thine Is The Kingdom,,Roadmaps and Revelations,0.44194516051412097,0.634196180325967,0.0,285.36118,0.0,-4.747,0,87.967,22050,0.67,9,0.528,1,0.501,272.672,4,0.781,TRAZTSO128F425E2BB
Michael Stanley Band,He Can't Love you,,Right Back at Ya (1971-1983),0.29498661655523356,0.44276965005690455,0.0,216.34567,0.0,-10.922,1980,151.716,22050,0.357,0,0.663,1,0.604,199.831,4,0.509,TRAZTWI128F424CF73
Carl Crack,Sonnenfreunde,,Black Ark EP,0.29478990364016155,0.3792180605659784,0.0,78.96771,0.0,-14.159,1998,107.054,22050,0.0,8,0.13,1,0.553,78.968,3,1.0,TRAZTJP128F932D96B
Eddy Raven,In A Letter To You (Digitally Remastered 98),Lafayette, LA,20 Favorites,0.3447211111720015,0.464994319368088,0.0,202.52689,0.0,-10.008,0,129.266,22050,0.28,8,0.0,1,0.0,190.369,4,0.099,TRAZTEK128F145C90E
Remmy Ongala,Pamella,,Songs For The Poor Man,0.27343951065957456,0.4230653284425563,0.0,325.3024,0.0,-12.532,0,123.669,22050,0.177,7,0.562,1,0.679,320.052,4,0.664,TRAZTHP128F145849C
Pelle Carlberg,I Love You_ You Imbecile,Sweden,In A Nutshell,0.41329628153087666,0.640720629480798,0.0,174.81098,0.0,-4.403,2007,155.07,22050,0.0,7,0.584,1,0.522,162.215,4,0.0,TRAZTBZ12903CFB6DA
Gabriela Anders,Love Is So Unkind (Album Version),NY - New York City,Wanting,0.3875379235235687,0.5381422113312301,0.0,228.07465,0.0,-9.394,1998,148.119,22050,0.414,0,0.26,0,0.471,213.624,4,0.69,TRAZTJH12903CC5137
PRE,Greasers,,Epic Fits,0.35612288911408857,0.5540030113560274,0.0,92.70812,0.0,-3.972,2007,142.107,22050,0.0,9,0.703,1,0.421,92.708,1,0.0,TRAZSPX128F4275112
Sofia Karlsson,Andra sidan,Sweden,Söder Om Kärleken,0.4183566807740786,0.5666616579558601,0.0,172.93016,0.0,-16.757,2009,152.338,22050,0.351,3,0.889,1,0.755,161.402,4,0.025,TRAZSIN128F9352D39
Bob Wills,Linda Lou,Kosse, TX,Cotton Eyed Joe,0.37996076697507797,0.49883497525793824,0.0,151.69261,0.0,-14.928,0,109.657,22050,0.0,3,0.269,1,0.42,147.545,1,0.243,TRAZSWV12903CB7370
Les Ogres De Barback,Femme du guerrier,,Rue du temps,0.4379647331417924,0.6523678641880865,0.0,278.12526,0.0,-10.032,1997,209.384,22050,0.107,7,0.681,0,0.687,247.229,3,1.0,TRAZSBF128F933BBCA
P.O.D.,Wildfire (Album Version),,Payable On Death,0.5330853751571502,0.8598733119890262,0.0,195.81342,0.0,-4.436,0,146.063,22050,0.299,2,0.43,0,0.506,184.332,4,1.0,TRAZSVJ128E0785129
Darwin Hobbs,Worshipper's Medley,,Worshipper,0.40658168035189596,0.5265152781107441,0.0,621.7922,0.0,-7.087,2005,111.417,22050,0.0,1,0.676,1,1.0,604.711,5,1.0,TRAZSFV128F14806FE
THE AD LIBS,Johnny My Boy - Original,Newark, NJ,The Ad Libs' The Boy From New York City,0.3412523119290977,0.4927382222612595,0.0,163.99628,0.0,-8.693,0,127.356,22050,0.079,11,0.55,1,0.521,150.645,4,0.0,TRAZSGY128F930C0B9
Chaotica,Hypergasm,Arizona,Turbocharger,0.312127027438376,0.5109372583955416,0.0,235.07546,0.0,-10.589,0,140.007,22050,0.31,9,0.171,0,0.438,235.075,4,0.185,TRAZSZD128F424AA49
Korn,Coming Undone (Sleazy Days Rock Electro Remix) (Acid Planet Remix -- France),Bakersfield, CA,Live & Unglued,0.5582983481283147,0.8291354220748781,0.0,200.80281,0.0,-3.533,0,150.017,22050,0.0,7,0.464,1,0.501,194.601,4,0.583,TRAZSOV128F1487CA4
Lyrics Born,Stop Complaining/Remix/Jam,Japan,Overnite Encore: Lyrics Born Live!,0.5121972430113413,0.5771581238137459,0.0,445.49179,0.0,-5.407,2006,110.925,22050,0.0,7,0.376,1,0.538,445.492,4,0.658,TRAZSRJ128F4216E54
John Fogerty,Don't You Wish It Was True,Berkeley, CA,Revival,0.5265490346910755,0.7336378248267537,0.0,250.95791,0.0,-5.187,2007,124.505,22050,0.938,4,0.836,1,0.592,237.401,4,0.885,TRAZSCZ128F42554F4
Dionne Warwick,I've Been Loving You Too Long (LP Version),East Orange, NJ,Soulful,0.480575192777303,0.6479330840935879,0.0,214.38649,0.0,-12.992,0,126.54,22050,0.328,10,0.724,1,0.197,203.773,3,0.683,TRAZSBD128F14A27AB
Eric Burdon,Leo's place,Walker-on-Tyne, England,I Used To Be An Animal,0.3591859927517973,0.6010690522149722,0.0,246.5171,0.0,-12.733,1999,138.593,22050,0.252,7,0.946,1,0.766,233.616,4,0.0,TRAZSJY128F92CCEA0
Anne Dudley,Victims of the occupation,,Black Book,0.35199833790961566,0.5432902428659292,0.0,94.69342,0.0,-18.671,2006,95.777,22050,0.213,1,0.317,0,0.416,88.172,7,0.324,TRAZSDB128F148726F
David Tao,Love Can,,The Great Leap,0.41589712845748655,0.48200699856983814,0.0,261.82485,0.0,-6.806,0,148.02,22050,0.409,6,0.0,0,0.237,245.714,4,1.0,TRAZSUJ128F4243934
Julie Zenatti,A Quoi Ca Sert,,Comme Vous,0.43485958934341257,0.6269577230052118,0.0,201.66485,0.0,-5.559,0,134.882,22050,0.221,9,0.676,0,0.965,196.719,4,0.779,TRAZSVT128F92DEC7B
Humanzi,Fix The Cracks,Dublin, Ireland,Fix The Cracks,0.2923195154130597,0.5639220884860754,0.0,274.99057,0.0,-6.114,2006,158.972,22050,4.017,0,0.291,0,0.405,262.565,4,0.672,TRAZSRV128F1452866
Jill Paquette,Sometimes Yes_ Sometimes No,,Jill Paquette,0.27669883102321097,0.38453308608953346,0.0,199.70567,0.0,-9.922,0,144.027,22050,0.375,6,0.89,1,0.823,181.493,4,0.5,TRAZSPF128F93075C2
Uriah Heep,Falling In Love,London, England,Live In Europe,0.47920455769377673,0.673238690660318,0.0,184.55465,0.0,-8.535,1978,165.976,22050,0.0,5,0.413,1,0.388,184.555,4,1.0,TRAZSJF12903CB2B42
Ivan Parker,Close To The Well (Live),Tennessee,NOC Live,0.3110970495237888,0.38472013841978675,0.0,163.05587,0.0,-11.83,0,84.922,22050,3.628,10,0.321,0,0.405,156.288,4,1.0,TRAZSEY128F424C12B
Galactic,[Hidden Track],,Late for the Future,0.4589872578660966,0.6904920320241795,0.0,89.67791,0.0,-7.724,2000,121.26,22050,1.225,1,0.367,1,0.492,81.514,1,0.0,TRAZAOK128F9324C9B
A Different Breed of Killer,The Cleansing Apparatus,,I_ Colossus,0.3535405082000308,0.6230173024121374,0.0,187.24526,0.0,-5.029,2008,192.725,22050,0.45,6,0.189,1,0.316,183.647,7,0.254,TRAZAKG12903CF8157
Nancy Walker,I'm Kinda Partial To His Puss (from My Square Laddie),California,My Square Laddie / I Can Cook Too,0.16004853486477877,0.40009799238266547,0.0,215.95383,0.0,-15.61,0,43.485,22050,0.0,5,0.299,1,0.605,209.444,4,0.0,TRAZAIT128F429B8F6
Simple Minds,See The Lights (2002 Digital Remaster),Glasgow, Scotland,Real Life,0.503362447997378,0.7006798417739434,0.0,261.8771,0.0,-7.968,1991,125.344,22050,0.0,1,0.376,1,0.568,261.877,4,0.328,TRAZACV128F426983D
Los Traileros Del Norte,Dolor,,Como Decirte,0.3010940912365588,0.4848983053454624,0.0,185.12934,0.0,-8.35,0,83.953,22050,0.38,9,0.868,1,0.777,177.429,4,0.078,TRAZAAA128F149040E
Little Milton,Little Bluebird,Inverness, MS,The Very Best Of Little Milton,0.3864410971038427,0.5794241084560094,0.0,394.762,0.0,-14.245,1995,167.665,22050,0.364,0,0.0,0,0.137,379.391,3,0.927,TRAZANO128F429A795
Rance Allen Group,The Painter,Detroit, MI,A Soulful Experience,0.26928825735506345,0.4285161504605869,0.0,199.13098,0.0,-13.318,2006,100.288,22050,0.333,0,0.046,1,0.281,187.35,4,0.0,TRAZAVZ128F428ABFC
Franz Ferdinand,Do You Want To,Glasgow, Scotland,You Could Have It So Much Better,0.57137656159105,0.803220003089842,0.0,214.9873,0.0,-3.509,2005,124.01,22050,0.0,0,0.493,1,0.409,208.306,4,0.315,TRAZASM128F932FBEE
Connie Smith,Cincinnati Ohio,Elkhart, IN,Once A Day,0.36526089322010724,0.49679462785104384,0.0,125.17832,0.0,-12.469,0,138.657,22050,0.073,11,0.975,1,0.935,113.476,4,0.88,TRAZAEV128F92E9DDA
Aswad,Ina Your Rights,West London, England,New Chapter,0.3891073865259615,0.619358945941051,0.0,280.94649,0.0,-8.777,1981,167.312,22050,0.09,2,0.364,0,0.355,269.357,1,0.0,TRAZASN128F427DB44
Los Ninos De Sara,Espana tiene sabor,,Espana tiene sabor,0.23772681338235932,0.37045426707613255,0.0,223.7122,0.0,-9.578,0,120.971,22050,0.0,6,0.496,1,0.491,217.165,4,0.84,TRAZABX128F92E1637
Guitar Slim,When The Sun Goes Down,Greenwood, MS,New Orleans Guitar_ CD D,0.3191196017893604,0.4400424448579729,0.0,151.64036,0.0,-18.662,0,95.643,22050,0.194,8,0.162,1,0.289,145.212,3,0.887,TRAZACR128F424CBEB
Asleep At The Wheel,The Son Shines Down On Me,Paw Paw, WV,Texas Gold/Comin' Right At Ya,0.4610230157261765,0.6042595598579541,0.0,243.98322,0.0,-17.127,0,104.098,22050,0.0,11,0.694,1,0.627,234.887,3,1.0,TRAZFMG128F4255C6A
Klaus Badelt,Severe Severing,,Premonition,0.4693403742592461,0.6880033488369731,0.0,592.56118,0.0,-22.28,2007,246.593,22050,3.135,9,0.341,0,0.522,573.666,4,0.866,TRAZFZS128F4272A31
Sandy Lam,Shi Guang Ben Shi Wu Zui,,Ben Se,0.35416895482890376,0.4986768303970954,0.0,220.15955,0.0,-10.782,0,139.213,22050,0.247,11,0.424,1,0.557,211.168,4,0.861,TRAZFPJ128F428A40F
Inspector 9,Not Missing You,Florida,Beauty and the Truth,0.0,0.2984436694139005,0.0,267.91138,0.0,-10.032,0,121.892,22050,0.0,5,0.072,0,0.447,260.679,4,1.0,TRAZFJI128EF357F94
Call To Preserve,Hope For The Fallen,Rockledge, Florida,From Isolation,0.42397626349899253,0.6347645563707436,0.0,175.22893,0.0,-1.672,2008,158.018,22050,0.0,5,0.281,0,0.305,169.378,1,0.0,TRAZFEX12903CDCF88
deadboy & the Elephantmen,No Rainbow,Houma, LA,We Are Night Sky,0.4121442716707928,0.718075265866793,0.0,275.46077,0.0,-10.752,2005,161.68,22050,0.183,6,0.104,1,0.368,265.491,3,0.457,TRAZFYU128F93569C6
The Jackson Southernaires,Show Some Sign,Mississippi,The Word In Song,0.31143764032728327,0.32300899095323227,0.0,273.68444,0.0,-7.926,0,142.523,22050,0.34,5,0.215,0,0.34,265.259,4,0.252,TRAZFJL12903CEA19A
Mae West,Little Bar Butterfly,Brooklyn, NY,I'm No Angel,0.3217132036929047,0.4676276869350442,0.0,95.08526,0.0,-11.131,1996,123.204,22050,0.0,1,0.0,1,0.0,88.224,4,0.838,TRAZFAV128F92F1459
Commander Cody And His Lost Planet Airmen,Too Much Fun,,Live From Deep In The Heart Of Texas,0.17789384536882258,0.4874456479269531,0.0,205.71383,0.0,-12.484,1974,106.925,22050,0.0,9,0.51,1,0.434,205.714,4,1.0,TRAZFKN128F4250CD4
David & Steve Gordon,Evenglow,California,Peaceful Evening,0.18767630092926466,0.3872425947084871,0.0,311.35302,0.0,-28.431,1982,64.634,22050,7.843,2,0.796,0,0.674,284.392,3,0.326,TRAZOAE128F9347A40
Memphis Minnie,My Butcher Man,Algiers, LA,Queen Of Country Blues,0.36064422701589893,0.5885718420568349,0.0,180.29669,0.0,-16.536,1991,107.452,22050,0.134,1,0.004,1,0.305,170.748,3,0.338,TRAZOXW128F92E79B2
Maroon 5,This Love,Los Angeles, CA,Call And Response: The Remix Album,0.8433802744296327,0.9054770013616722,0.0,177.52771,0.0,-6.04,2002,114.998,22050,0.0,10,0.033,0,0.473,162.783,4,0.64,TRAZOSB128F9302A07
Willy DeVille,Louise,New York, New York,PISTOLA,0.37772033838447294,0.6135980572608721,0.0,282.30485,0.0,-8.975,2008,60.646,22050,0.165,7,0.943,1,0.682,272.271,1,0.0,TRAZOEU128F92E28DD
N.W.A.,Approach To Danger (Edited),Compton, California, USA.,The Best Of N.W.A: The Strength Of Street Knowledge,0.5204078597263393,0.7477086693197713,0.0,165.19791,0.0,-5.032,2006,189.801,22050,0.0,6,0.827,1,0.756,165.198,4,0.0,TRAZOSO128F149739D
Washboard Sam,Big Woman,Walnut Ridge, AR,Washboard Sam Vol. 1 (1935-1936),0.3267503339737977,0.5057847627270969,0.0,171.62404,0.0,-17.36,0,177.878,22050,0.351,0,0.468,1,0.524,165.576,4,0.093,TRAZOGI128F429F7C1
Cut Copy,Unforgettable Season,Melbourne, Australia,In Ghost Colours,0.5361735524164093,0.769944259081756,0.0,195.21261,0.0,-3.592,2008,129.975,22050,4.719,10,0.87,1,0.621,182.712,4,1.0,TRAZORC128F426C323
Tarheel Slim,Somebody Changed the Lock,Wilson, NC,East Coast Blues,0.2695442513239739,0.4041924705529832,0.0,153.62567,0.0,-24.72,0,174.52,22050,0.504,6,0.941,1,0.742,146.437,1,0.0,TRAZOTK128F92F1536
Tha Alkaholiks,Only When I'm Drunk,Los Angeles, CA,21 & Over,0.426046391827812,0.6672295756298092,0.0,217.36444,0.0,-8.006,1993,104.458,22050,2.305,7,0.535,1,0.621,202.327,4,1.0,TRAZHAJ128F4289AE1
Johnny Cash,Hank & Joe and Me,Kingsland, AR,Austin Prison,0.7352088777469941,0.8172569392930438,0.0,127.99955,0.0,-21.916,0,154.619,22050,0.0,1,0.613,1,0.554,122.636,4,0.458,TRAZHYX128F9311662
Michael Stanley Band,Spanish Nights,,MSB,0.29498661655523356,0.44276965005690455,0.0,346.56608,0.0,-11.768,1982,92.161,22050,0.357,7,0.789,1,0.68,328.94,4,0.465,TRAZHKJ128F92FB41D
The Sensational Alex Harvey Band,Framed,,Zalvation,0.46496642953091755,0.5698600892369895,0.0,536.0322,0.0,-9.253,1972,92.461,22050,0.0,5,0.357,1,0.386,514.014,3,0.94,TRAZHZI128F930653D
Tony Joe White,If I Ever Saw A Good Thing (Album Version),Goodwill, LA,The Best Of Tony Joe White Featuring "Polk Salad Annie,0.4035096733630853,0.6247237675785525,0.0,201.03791,0.0,-11.166,0,150.031,22050,0.38,9,0.256,1,0.38,193.324,4,0.0,TRAZHPR128F931C1E6
Moist,Far Beyond The Endless,Vancouver, British Columbia, Cana,Far Beyond The Endless,0.3205079184177614,0.598332500361939,0.0,360.98567,0.0,-9.795,2010,131.98,22050,8.684,2,0.593,1,0.591,360.986,4,0.0,TRAZHMT12903C9D27E
Akon,Lonely,St. Louis, MO,Lonely,0.8267770134906597,1.0,0.0,211.66975,0.0,-10.87,2004,90.069,22050,0.175,1,0.0,1,0.0,209.258,4,0.148,TRAZHUK128E0789114
Leon Lai,Mei Tian Ai Ni Duo Yi Xie,,4 in Love,0.23013079375223383,0.5011449957525855,0.0,255.00689,0.0,-5.651,0,119.999,22050,0.229,0,0.464,1,0.503,244.645,4,1.0,TRAZHAC128F93449F6
M.A. Numminen,KOOKOSP}HKIN} - I'VE GOT A LOVELY BUNCH OF COCONUTS-,,Suosituimmat Lastenlaulut,0.41977664522963215,0.519969697661519,0.0,168.51546,0.0,-4.792,1998,134.972,22050,0.403,7,0.527,1,0.493,161.773,1,0.0,TRAZHXM128F146F711
Capital Tax,Slide In - Slide Out,,Either You Like It or You Don't,0.30987366058223154,0.41695368339356476,0.0,252.1073,0.0,-8.902,0,100.198,22050,0.0,9,0.471,1,0.415,244.361,4,1.0,TRAZHIJ12903CC2A20
Otis Taylor,Talking About It Blues,Chicago, IL,Pentatonic Wars and Love Songs,0.3948844378399719,0.5907929571811064,0.0,285.72689,0.0,-11.002,2009,148.022,22050,0.379,9,0.051,1,0.284,273.113,4,0.0,TRAZHRE128F92F344E
Gran Coquivacoa,Gaita Pueblera,,Las Mejores Gaitas Vol.1,0.3665278019554403,0.4213760602232756,0.0,163.47383,0.0,-11.837,0,167.567,22050,0.451,9,0.221,0,0.322,154.064,3,0.1,TRAZMRJ128F9330A1F
Deodato,Somewhere Out There (Album Version),,Somewhere Out There,0.4141964814069906,0.5069768442453816,0.0,283.0624,0.0,-9.372,0,136.177,22050,0.479,10,0.351,1,0.44,270.669,4,0.749,TRAZMME128F425E593
Harry Gregson-Williams,Sanchez Family,,Man On Fire,0.46124579814347016,0.6228749388799568,0.0,284.682,0.0,-15.118,2004,160.038,22050,0.165,9,0.21,1,0.271,275.255,3,0.872,TRAZMND128F4269762
Trafik,Le Beeatch,Utah,Global Underground Singles Sampler One,0.4053520109500235,0.5968458517450551,0.0,372.94975,0.0,-7.671,0,128.012,22050,0.0,10,0.066,0,0.431,358.951,4,0.586,TRAZMLF128F42720F5
Oscar Lima,If You Wanna Be My Friend,,Desert Caravan,0.1041016658320962,0.2823175882878433,0.0,218.72281,0.0,-8.66,1999,85.195,22050,0.177,10,0.075,0,0.374,210.431,3,0.29,TRAZMIV12903CFC3E9
Marco Beltrami,Franks Plea,,Flight Of The Phoenix,0.3786499789617854,0.594832623751445,0.0,160.78322,0.0,-19.306,2004,120.484,22050,2.99,5,0.0,1,0.389,153.722,4,0.099,TRAZMAV128F14AD215
Gus Viseur,Quinze mai,,Accordéon vol.3 - Paris 1944-1954,0.2777899672070514,0.4293492781842152,0.0,193.38404,0.0,-14.669,0,211.974,22050,0.565,6,0.359,0,0.379,189.968,3,0.75,TRAZMNR128F92E3BED
The Jam,Bricks And Mortar,Woking, Surrey, England,In The City,0.547746274612012,0.7781427230552,0.0,157.3873,0.0,-9.696,1977,145.115,22050,0.258,1,0.851,1,0.568,139.668,1,0.0,TRAZMZY128E078F06A
MICHAEL WHITE,Matriarch (LP Version),Knoxville, TN,Michael White,0.29801223168417307,0.4422269852735927,0.0,158.56281,0.0,-13.879,0,112.289,22050,0.16,4,0.549,0,0.476,144.196,4,0.565,TRAZMUY128F4292D9F
Ray Barretto,I Think About You (LP Version),Brooklyn, NY,Can You Feel It,0.3832114222159265,0.6144315795665057,0.0,272.95302,0.0,-11.15,0,134.211,22050,0.264,0,0.765,1,0.821,266.106,4,0.272,TRAZMTR128F1495E34
Thomas Battenstein,Plage de Belle Maison,,ILE D'YEU,0.0,0.42562724003042296,0.0,237.50485,0.0,-27.706,0,133.166,22050,0.8,9,0.209,1,0.087,216.938,3,0.329,TRAZMXH12903C9FDFE
FFH,You And Only You,,Still The Cross,0.4610265205475154,0.601245988380812,0.0,215.50975,0.0,-5.038,0,116.446,22050,0.194,0,0.168,0,0.455,205.346,4,0.446,TRAZJRY128F92E9CD6
Viki Mosholiou,I Adara_ To Lenaki Ki I Rinio (Fuss_ Lenaki And Rinio) (2006 Digital Remaster),,Metanastes,0.24875599760058276,0.3309454722177736,0.0,218.14812,0.0,-7.637,0,99.611,22050,0.0,0,0.618,1,0.624,210.907,5,0.872,TRAZJXO128EF355468
Hanoi Rocks,Mental Beat,,Back to Mystery City,0.4416434048199295,0.6876944572284418,0.0,304.22159,0.0,-4.456,1983,135.648,22050,0.0,0,0.248,1,0.438,300.495,4,0.0,TRAZJUH128F934465B
Guitar Slim,Won't You Spread Some Flowers On My Grave,Greenwood, MS,Living Country Blues USA Vol. 12 - East Coast Blues,0.3191196017893604,0.4400424448579729,0.0,181.39383,0.0,-15.209,0,121.526,22050,0.0,4,0.376,1,0.555,173.006,1,0.0,TRAZJZD128F92DA991
DJ Phiene,Thump Thump Da Box,,Da Grand Architek,0.2793958758016093,0.4354559573042964,0.0,190.22322,0.0,-3.547,0,165.048,22050,0.0,0,0.024,1,0.43,190.223,4,0.265,TRAZJSJ128F9354A01
Max Stalling,Scars and Souvenirs Intro,,Sell Out - Live at Dan's Silver Leaf,0.3467979988117707,0.5871356252961272,0.0,43.85914,0.0,-12.29,0,112.629,22050,0.0,6,0.198,0,0.549,43.859,7,0.271,TRAZJZP128F427FFAC
6CycleMind,Talkin' Bout A Revolution,Metro Manila,Home,0.3265165574706309,0.4641019819994702,0.0,278.38649,0.0,-10.45,0,84.27,22050,0.0,1,0.154,1,0.46,265.172,4,0.728,TRAZJZW12903C99432
Dilated Peoples Featuring Devin The Dude,Poisonous (Edited) (Feat. Devin The Dude),Los Angeles, California,This Way,0.45784115609436704,0.8048388888270448,0.0,221.28281,0.0,-5.703,2004,178.13,22050,0.0,4,0.444,0,0.487,210.431,7,1.0,TRAZJFT128F4257871
Nestor Torres,Luna Latina,Miami, FL,Treasures Of The Heart,0.3531562974667231,0.48592128572111515,0.0,330.23955,0.0,-9.498,0,148.426,22050,0.0,2,0.638,0,0.609,313.684,4,0.308,TRAZJEZ12903CE6C0A
Gym Class Heroes,To Bob Ross With Love (Album Version),Geneva, NY,The Papercut Chronicles,0.5634035658694969,0.906619151710548,0.0,158.64118,0.0,-7.468,2005,93.408,22050,0.0,6,0.619,0,0.597,149.763,4,0.874,TRAZJGD128F4289D2A
Beenie Man,Cross The Bridge,Kingston, Jamaica,Defend It,0.48133930857423185,0.7292122740965461,0.0,219.402,0.0,-11.677,0,118.101,22050,0.0,2,0.283,1,0.292,213.177,3,1.0,TRAZJPD128F93365B5
Bon Jovi,The Distance,Sayreville, NJ,Bounce - Special Edition,0.7763032635185221,0.8392976775681696,0.0,345.96526,0.0,-5.125,2002,89.008,22050,2.601,6,0.649,1,0.594,337.102,4,0.756,TRAZJOI12903CDA550
Johnny Copeland,Jambalaya (On The Bayou),Haynesville, LA,Flyin' High,0.3366459371470681,0.4961288946289526,0.0,221.962,0.0,-11.336,2000,87.231,22050,0.0,10,0.482,0,0.404,216.491,3,0.238,TRAZJNS128F92C3ABA
